clean_text,label
mau pemerataan enggak perlu bangun ikn juga kali cukup pemerataan pembangunan kota kecilnya nya dahulu enggak pas banget foto lagi siram pohon dengan stetment ttng pemerataan di ikn maksudnya meratakan pohon yang ada di hutan buat bangun ikn ya min,Positif
sehat selalu bapak,Positif
kalau mnrut gua sih kalau memang konsepnya pemerataan ekonomi mending anggran ikn yang sampai t di sebar ke bumn apa swasta ke provinsi bikin lpangan pkerjaan yang luas kalau buat ikn ya paling yang maju dan rta ekonmonya ikn dulu yang luar pulau jawa juga tetap saja tapi,Negatif
teorinya apa pak padahal disana bukan kegiatan bisnis,Netral
mau buat warzone antara warga lokal vs pendatang,Positif
orang yang ingin negaranya maju pasti pengin ikn tapi orang dungu enggak bakalan mau terima dengan alesan apapun juga,Netral
ibu kota ya dki jakarta,Positif
ogah ikutan pak,Positif
pemerataan ekonomi pak bukan hanya bangun ikn saja pertama ratakan pembangunan ditiap desa kabupaten kota propinsi jika semua ekonomi stabil utang sudah nipis baru tata bikin ikn lah kalau smeua dijalani apa mampu negara kita jangn smapai beban jadi tanggung jawab anak cucu,Negatif
indonesiasentris artinya tak hanya jawasentris dan kalimantansentris ikn belum komprehensif kebijakannya kota setara jakarta dan kota besar di p jawa dalam hal kapabilitasnya bisa dikembangkan juga di kota lain ini baru lebih merata segera direvisi kebijakannya pak blunder,Positif
ciptakan area yang nyaman pak dengan demikian investor mau masuk di area baru dengan adanya investor menarik masyarakat untuk tinggal,Positif
orang ketawa lo ketawa yang orang mentertawakan lo,Positif
follower jutaan yang ngelike cuma ratusan,Negatif
apakah sudah ada studi kelayakan kenapa ikn harus dibangun di penajam tuan presiden apakah sudah ada studi ekonomi bahwa dengan membangun ikn nusantara peningkatan ekonomi penduduk akan lebih merata dan tidak terpusat di ibukota tapi merata keseluruh indonesia dari sabang merauke,Positif
ibu kota negara didirikan sementara esemka unit enggak diteruskan,Negatif
ya indak tahu saya kok tanya saya,Positif
pertimbangan yang sangat dangkal dan gegabah dana sebesar itu untuk kota yang efek pemerataannya baru dirasakan tahu stlhnya apa yang ada dipikiran anda anda tenang karena sekeluarga sudah aman dan nyaman rakyat di bawah tertekan ekonominya akibat dangkalnya pemikiran anda,Positif
lebih memikirkan rakyat indonesia ya,Positif
betul pak jokowi,Positif
pak sudah ketemu ibu mega,Positif
seiring pemerataan ekonomi akankah ada pemerataan jabatan strategis dan menumbuhkan titik pertumbuhan nepotisme baru,Positif
mengapa membangun politik dinasti dengan mengijinkan anak maju cawapres saat bapak masih aktif berkuasa padahal ada pelanggaran etika berat dalam putusan itu bagaimana dengan pertumbuhan demokrasi di dimana pemerataan kesempatan lu anak muda lainnya anda berubah pak atau kami yang tertipu,Negatif
persiapan untuk disehatkan lagi jika anies jadi presiden,Positif
apakah pembangunan ikn tidak akan merusak kalimantan sebagai paru paru dunia pak apa lebih baik dipindahkan ke makassar atau ujung pandang secara geografis dan demografis makassar sangat potensial dan infrastruktur sudah terbangun,Positif
dan mau tak mau kita harus siap sementara kita di sini masih saja terlalu sibuk dengan urusan pemilu yang seharusnya biasa saja sudah terjadi lebih dari dua dekade eh ternyata kita masih se gumunan itu,Negatif
kurang apa anggaran untuk pendidikan dengan kesehatan pendidikan sudah dianggarkan dari apbn dan kesehatan dengan anggaran cukup besar yang jadi masalah di negeri ini adalah orang yang sok pintar seperti anda,Negatif
tujuan bagus actionnya keliru pakde,Positif
pakde enggak malu po kok ngono sih wong sumber,Positif
betul pak presdiden biar jakarta tidak terus menerus ambil pad dari daerah biar ikut andil membangun kota negara yang mandiri,Negatif
walaupun sudah tidak menjabat lagi nanti nya harus tetap di control pak kalau enggak mau jadi mangkrak walaupun sudah di tetapkan uu untuk pembangunan ikn,Negatif
itu bukan urusan saya pak,Negatif
karena tanah prabowo dan adiknya di situ luas,Netral
bangun ikn lebih susah ya pak dibanding membangun yang lain ya pak ojo kesusu ya pak ojo grasa grusu hehehe,Positif
katanya seorang pj kalau kerjanya enggak benar dipindah ke ikn ya bagaimana nih maksudnya pakde mestinya kan yang berkualitas yang ditempatkan di sana agar cepat berkembang kotanya bukan malah yang bermasalah dilempar ke sana ini benaran serius enggak sih pengin nusantara sentris,Negatif
dari imigran yaman pak presiden phd mamarika ini,Netral
triliun hanya untuk ikn pak dan itu selama tahun anggaran angka tersebut sudah bisa membangun jaringan transportasi berbasis rel di sumatera bahkan lebih kalau tujuannya adalah untuk non jawasentris seharusnya anggaran sebesar itu tidak hanya untuk ikn,Negatif
proyek yang sarat kepentingan banyak sisi dan hal negatif yang tidak terekspos ke publik sebaiknya dikaji ulang lebih komprehensif biar enggak jadi beban bangsa dan negara indonesia di belakang hari,Negatif
halaaahhhhh apa apa sejak ekonomi anjlok di tangan presiden yang indak tahu kerja ini mimpin negara apa bukan jualan purabot,Negatif
alhamdulillah mantap banget,Positif
bagus juga ikn ibarat kita ingin membangun istana ditepi pantai tapi kita tidak sadar bahwa ombak dan sang waktu akan menghancurkannya,Netral
ada banyak sudah banyak iklan penjualan tanah sekitar ikn disana tapi harga per meternya lumayan tinggi dan mahal sekarang ini,Positif
lanjutkan pak preseiden,Positif
mengundang investor asing biar enggak mbebani apbn bos kalau bangun ikn menggunakan dana apbn program pemerintah di sektor yang lain kagak mendapat bagian dana,Negatif
pemekaran wilayah pemerataan penduduk,Netral
ibu suri kok enggak pernah diajak sekarang,Netral
pak mau tanya omongan bapak yang jadi kenyataan yang mana,Negatif
kami mengerti dan paham pak jokowi tapi yang kami tidak paham kenapa di adakan tes cpns jika nilai skd kami di ubah total ketika sudah di sanggah termasuk sertifikat yang sudah di pegang kami di ubah bukan dari berubah menjadi tapi kata orang di jual ke peserta lain,Negatif
mengomong apa tapi pakde apa anda tidak belajar dari negara negara yang gagal membangun ibukota baru dan kita hanya membuang buang uang saja demi legacymu yang enggak jelas ini negara asing saja tidak ada yang tertarik buat ikn ini tapi masih saja anda paksakan ikn ini akan jadi beban sejarah,Negatif
pak basoeki mana pak,Netral
maksudnya stadion jis kebanggaan kadrun yang maren kebanjiran ya awok wok wok hancur deh dana boleh ngutang pusat enggak standard fifa eh salah dong wong bukan stadion kok tempat ibadah para kadrun ding,Positif
tapi be honest sekarang muak banget dengar pernyataan orang ini buat gue omongan nya orang ini cuma buat menutupi nafsu berkuasa yang sudah sampai ke level psikopat menghalalkan segala cara,Negatif
mengapa menghancurkan demokrasi,Negatif
semangat apa nanti yang meneruskan presiden selanjutnya kalau gagal presiden yang nanti yang disalahin bapa aman,Negatif
kemarin bilang banyak investor meminta lusa bilang kurang investor bla bla bla bla bla drakor ala ala ya indak tahu tanya saya awoookkk mkmk,Positif
setuju pak presiden saya rakyat jakarta dukung proyek ikn,Positif
semangat pak ibukota harus pindah pusat ekonomi tetap di jakarta,Positif
kajiannya dibenerin dulu pak anggarannya disiapkan biar enggak tergantung inpestor acing ibu kota negara lhoooo mosok yang mbangun asing mestinya kan banyak rahasianya,Positif
sudah ada anggarannya mas,Positif
bismillah pak deh semoga harapannya yai maemun zubair terkabulkan negeri nusantara nkri gemah ripah loh jinawi toto tentrem karto raharjo kemakmuran kesejahteraan keadilan sosial merata rakyat nusantara merasakan amin yra,Positif
fase pertama plts ikn dijadwalkan beroperasi februari iknnusantara dukungiknnusantara suksesiknekonomikuat,Positif
iya tapi enggak usah pakai rentenir,Negatif
dan ide pak anies membaangun prioritas kota provinsi lebih masuk akal dengan denyut ekonomi yang akan semakin kencang selain karena biayanya yang jauuh dibawah ikn an t dibanding ikn t penyebaran dan distribusi ekonomi akan lebib terasa dan bermanfaat amin saja dulu,Negatif
pak tolong kalau cari info tanah dijual di ikn itu dimana kami yang dijawa butuh info agar bisa pindah kesana,Negatif
semoga usaha tidak menggibrani hasil mkmkmkmkmkmkmk,Negatif
ya orientasinya asal bisa gunting pita dan disorot kamera dengan tepuk tangan bagaimana bisa,Positif
kayak ada ibu suri ya pak,Positif
yang sudah eksis saja enggak tumbuh malah hancur dibikin mau ngarepin titik baru dengan biaya hutangan ngimpiiii,Negatif
lanjutkan pakde kami mendukung segala kemajuan untuk indonesia khususnya di kalimantan jangan jawa terus yang dibangun indonesia bukan jawa saja,Negatif
saya setuju pemerataan ekonomi tidak tersentralisasi di pulau jawa tapi tidak dengan bangun ibukota baru dengan anggaran sangat besar lebih baik anggaran tersebut untuk membangun kualitas sdm anak bangsa seperti pendidikan dan kesehatan yang berkualitas ibaratnya bangun rumah mewah tapi penghuninya masih belum siap kualitasnya bisa hanya jadi hiasan saja itu rumah mewahnya pak,Positif
berarti nanti akan ada persoalan baru lagi pak kalimantan sentris bisa tahun lagi presiden masa mendatang pindahin ibu kota lagi ke pulau lain dengan alasan sentris tadi tiap tahun kita akan ribut yang sama,Negatif
mantap pak presiden ikn sangat baik untuk masa mendatang,Positif
sudah betul pak setuju sebab pulau jawa rawan gempa cepat saja pindah pak keburu gempa,Positif
tanamla pohon pak jok meskipun nantiya mangkrak paling tidak pepohonan sudah kembali lagi walau tak,Negatif
solusi itu seharusnya bukan masalah baru,Negatif
presiden tak boleh pakai merusak demokrasi,Positif
balas pantun cak imin ini mah,Positif
tetap semangat dan semoga sehat terus pak,Positif
setuju pak skip saja yang suka menentang dan nyinyir bahkan sejak soekarno soeharto surabaya sudah diwacanakan sehat terus pak jokowi,Negatif
depok di urus dulu deh mending kesian,Negatif
makanya jangan suka jahat sama konstitusi pak akan ada juga yang jahat dengan program bapak,Negatif
mengapa kita membangun ibu kota nusantara ikn kita ingin menciptakan pemerataan ekonomi pemerataan penduduk dan menumbuhkan titik titik pertumbuhan ekonomi baru sebanyak persen produk domestik bruto pdb ekonomi indonesia terdapat di pulau jawa dengan pembangunan ikn ini diharapkan titik pertumbuhan ekonomi baru tidak hanya ada di pulau jawa tetapi juga di luar pulau jawa kita ingin pembangunan yang indonesiasentris di pulau lain juga ada pertumbuhan ekonomi itu yang kita harapkan dari pembangunan ikn kendati tentu saja ini bukan urusan setahun dua tahun,Negatif
aku setuju jakarta padat dan macet ikn bisa jadi solusi menurut data bps jakarta salah satu kota terpadat dengan jiwa pada punya istana sendiri juga bukti kemandirian indonesia,Positif
mending duitnya dipakai buat memperbaiki itu dulu deh,Positif
kurang setuju sih dengan pernyataan beliau anggarannya gede banget ratusan triliun belum biaya rawat nanti padahal masih banyak masalah penting kayak kemiskinan menurut bps pendidikan sama kesehatan yang fasilitasnya masih kurang,Positif
mending dananya dialihin buat sejahterain guru dulu deh survei ideas dan great edunesia dompet dhuafa mei ke guru di provinsi tunjukkan gaji guru di bawah rp juta bahkan ada yang di bawah rp ribu padahal itu masih di bawah umk terendah,Positif
sebenarnya hal hal kayak begini enggak perlu di jadikan concern utama dan seakan jadi hal yang harus di lakukan padahal faktanya ya banyak hal yang perlu di benahi mulai pendanaan dunia pendidikan bahan pangan dan lainnya daripada bikin istana demi gelar bukan peninggalan kolonial,Negatif
bruce wayne siap inves milyaran dolar buat mencari pengganti gotham city,Positif
mungkin pemerintah bisa fokus pada pentingnya menciptakan identitas baru bagi indonesia yang terlepas dari sejarah kolonial pembangunan ikn dan istana baru mencerminkan kemajuan dan upaya untuk memperkuat simbol kebanggaan nasional yang didasarkan pada warisan dan nilai lokal,Negatif
semoga dengan pembangunan istana presiden di ikn ini bisa memberikan dampak yang positif terhadap masyarakat indonesia bukan malah sebaliknya,Negatif
enggak masalah selama enggak bebani rakyat dan memaksakan realitanya,Negatif
itu arsitektur vihara budha aslinya agama lama browsing saja biar pintar dan indak bikin malu orang minang,Negatif
istana bermegah tapi harga sembako naik dan pekerjaan syusyah emak nih perlu harga beras gula telur turun,Positif
biar apa biarkan percuma enggak di mendengarkan,Positif
enggak usah memaksa ya paham enggak noh,Negatif
cek pembahasan tentang ikan lainya,Negatif
mau menyalahkan siapa bapakmu mau orang orang pada menyalahkan bapakmu,Positif
kurangi coli biar pintar,Positif
bagus cuma kalo bisa enggak usah memaksa harus jadi dalam waktu singkat lah dan pakai uang negara apbn yang aman bukan pakai dana investor yang menuntut untung dan balik modal,Negatif
bangganya dari situ ya bangga tuh kalo rupiah bangga tuh kalo wni kuliah gratis bangga tuh kalau angka stunting turun dibawah mukidi nih memang,Positif
mungkin karena kuli jawa pride jadi hobi membangun,Negatif
kelakuan lebih dari kolonial logika batal,Negatif
bisa merebut dari kolonial harusnya bangga lho,Negatif
belum urgent untuk punya istana baru fasilitas pendidikan membenahi ukt naik dll pajak benahi dulu ekonomi benahi dulu korupsi benahi dulu,Negatif
beli kouta mampu beli beras tidak mampu kan tolol,Negatif
sdm rendah komen,Negatif
hukum nya dulu pak minimal mah btw karepmu sih pak,Netral
boleh lah bang masuk,Negatif
mental kerajaan yang berkuasa merasa absolut yang dipimpin merasa harus nyembah,Negatif
oiya mestinya jadi presiden saja ya,Positif
lah memang sudah selesai tahun ini berita ikn beroperasi pada agustus kan sudah dimana mana masa situ enggak update info,Positif
kok bisa ikn sentris yang dibangun jokowi enggak kalimantan doang tapi pulau lain juga termasuk papua sudah ada dibangun infrastructure,Negatif
kita ingin memiliki sistem negara yang bukan peninggalan dari kolonial bukan presiden,Negatif
kocaknya lucunya lo pikir semua orang paham,Negatif
nanti jadinya bukan lagi jawa sentris ikn sentris dong,Negatif
kalau kota kota besar di kalimantan banyak yang dikembangkan seperti jakarta seperti kata anies bagus dong lebih merata enggak hanya sentral di ikn saja nah lebih pemerataan yang mana tuh semua kota besar dikembangkan atau ikn nya saja oake logika saja sudah terjawab kok,Negatif
yakin selesai tahun ini jokowi tahun lalu bilangnya selesai tahun mendatang iya memang jangan jakarta terus yang dikembangkan ada kota besar lain yang bisa dikembangkan memang sekarang kondisinya belum seberkembang jakarta tapi sudah mengikuti,Positif
di kalimantan sudah ada kota kota besar kenapa enggak dikembangkan tahu artinya pemerataan wilayah enggak jangan kayak jawa yang dikembangkan jakarta mulu wilayah lain baru diurus orang kalimantan bersyukur jokowi enggak jawasentris kayak presiden sebelumnya,Positif
ditengah kondisi negara lagi seperti ini ditengah apaan proyek ikn sudah sejak tahun lalu dan selesai tahun ini bukan baru dibuat sekarang kalo enggak sekarang dibuka terus kapan saat ini saja jakarta sudah enggak bisa nampung bangun ikn enggak bisa tahun selesai itu butuh waktu yang panjang,Negatif
